Complex_name,Embedding,Confidence_score,Hetero_graph_path
VFDUJYBGFGFBLY-UHFFFAOYSA-N_P05164_3ZS1,"[[ -4.8361874    1.7947309   -1.7633674  ... -26.753952   -13.182825
    6.491043  ]
 [ -8.740684     5.068387     1.301831   ...  -7.8634467  -14.006344
  -11.452784  ]
 [ -9.597626   -14.974445    -3.178677   ...  -5.7002673   -2.493441
   -3.1594133 ]
 ...
 [  8.832994    19.316988    15.527293   ... -15.274506    -4.3869514
   16.131502  ]
 [ 18.962788     9.80835      9.876248   ...   4.686907     8.026016
   -1.8259419 ]
 [  0.61408186   6.7703204   12.496805   ... -11.619142     7.6904907
   -6.257753  ]]",-0.58,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/VFDUJYBGFGFBLY-UHFFFAOYSA-N_P05164_3ZS1/hetero_graph_VFDUJYBGFGFBLY-UHFFFAOYSA-N_P05164_3ZS1.pt
UMDFROBIOXQDLW-UHFFFAOYSA-N_P30556_6DO1,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/UMDFROBIOXQDLW-UHFFFAOYSA-N_P30556_6DO1/hetero_graph_UMDFROBIOXQDLW-UHFFFAOYSA-N_P30556_6DO1.pt
PQCAUHUKTBHUSA-UHFFFAOYSA-N_P29473_4CU1,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/PQCAUHUKTBHUSA-UHFFFAOYSA-N_P29473_4CU1/hetero_graph_PQCAUHUKTBHUSA-UHFFFAOYSA-N_P29473_4CU1.pt
JQNAIAJHHOQJNX-UHFFFAOYSA-N_O00329_6OCO,"[[-21.862495    -2.305013   -30.053743   ... -24.612148   -28.193428
   13.792352  ]
 [ -8.09887      2.8087606  -45.99552    ...  10.0284395   -9.167458
   13.192252  ]
 [-12.229074    -0.08824873 -34.09321    ... -18.922096     9.921183
   -7.0575786 ]
 ...
 [ 15.926898    12.844984    11.684074   ...   0.76307356  -5.6792536
    2.2631083 ]
 [  5.4424477   15.7218       9.570157   ...   0.12611437 -11.33338
   -4.075676  ]
 [  0.9467006   18.358967    13.842556   ... -10.296728    -1.225393
    4.6090727 ]]",0.02,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/JQNAIAJHHOQJNX-UHFFFAOYSA-N_O00329_6OCO/hetero_graph_JQNAIAJHHOQJNX-UHFFFAOYSA-N_O00329_6OCO.pt
GJJKATZBLBTZJD-DMTCNVIQSA-N_P43004_7VR7,"[[ 14.939852    -6.066807    -3.4523826  ... -39.31431     12.597025
  -13.785515  ]
 [  9.045091   -11.525072   -18.27883    ...  -8.085828    12.842572
    9.762629  ]
 [ 14.106651     6.8057303  -12.016313   ... -21.017874   -14.274054
  -50.319794  ]
 ...
 [  3.6905577    0.77058697   8.306876   ...   1.6755813    7.957776
   -1.4766552 ]
 [  6.774973     6.112886    11.914197   ...  -5.3738775   -5.3110003
    4.168131  ]
 [ 14.602791     5.40892     12.303984   ... -27.193026    -8.540582
   -3.3996916 ]]",-0.25,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/GJJKATZBLBTZJD-DMTCNVIQSA-N_P43004_7VR7/hetero_graph_GJJKATZBLBTZJD-DMTCNVIQSA-N_P43004_7VR7.pt
DFBCBGRDZHMYBK-ZETCQYMHSA-N_Q16790_6G98,"[[ -8.369805   -12.407017    49.279236   ...   8.1581545  -28.19662
   -0.93619263]
 [-24.280567    24.924698     5.299916   ...  -2.7256284  -32.68291
   -5.590705  ]
 [ -2.0518003    8.511782    48.43245    ...  -0.44117165   3.4941473
  -19.613832  ]
 ...
 [ 13.803815    10.09495     20.216635   ...  10.481091     5.114447
    3.5767565 ]
 [ 10.469213    11.278072    12.81104    ...   1.196533    -5.557774
   -4.078914  ]
 [ 10.5651045   -7.9215016    9.751377   ... -15.60157     -9.775789
   14.943319  ]]",-0.73,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DFBCBGRDZHMYBK-ZETCQYMHSA-N_Q16790_6G98/hetero_graph_DFBCBGRDZHMYBK-ZETCQYMHSA-N_Q16790_6G98.pt
OBDMIIQHNGIBNT-UHFFFAOYSA-N_P43250_3NYN,"[[  8.739407    -4.4608793    6.3639746  ...  -4.856642    -0.89878607
   -2.8822951 ]
 [ 23.395195    -2.7317944  -10.33305    ...  -6.000128     9.576887
   -4.950931  ]
 [ 15.120159   -12.502443   -52.22557    ...  -1.5398164    3.1627145
    2.41049   ]
 ...
 [ 16.382023     6.1525884    8.819897   ...  -9.488094   -10.23517
   -0.44474816]
 [  5.400113     8.745615     8.245518   ... -11.31406     10.514906
   -8.6044235 ]
 [ 13.862675     7.0643888   15.798177   ...  -0.9048085  -15.5068035
   -5.951318  ]]",-0.97,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/OBDMIIQHNGIBNT-UHFFFAOYSA-N_P43250_3NYN/hetero_graph_OBDMIIQHNGIBNT-UHFFFAOYSA-N_P43250_3NYN.pt
PQFBWTHPDGFZBD-UHFFFAOYSA-N_Q8IL11_3KR4,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/PQFBWTHPDGFZBD-UHFFFAOYSA-N_Q8IL11_3KR4/hetero_graph_PQFBWTHPDGFZBD-UHFFFAOYSA-N_Q8IL11_3KR4.pt
WDRJNKMAZMEYOF-UHFFFAOYSA-N_Q72547_2JLE,"[[ -3.075488     3.6305451   -2.3044772  ...   7.2960267   -6.027934
  -17.612396  ]
 [ -4.246499     7.835334    15.169253   ... -26.459393     2.5404782
  -16.769516  ]
 [-11.936032    21.244837     8.565385   ...  11.578915     5.6374493
   -3.1432905 ]
 ...
 [  0.8348355    8.403374     1.595575   ...   0.8451687  -11.6521225
    7.511815  ]
 [ 16.80558      5.910437     9.913906   ... -22.593826    -0.59534574
    1.0932345 ]
 [ -2.8612938   -2.9079642   21.41889    ...  10.678021   -12.721642
  -10.279508  ]]",-0.51,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/WDRJNKMAZMEYOF-UHFFFAOYSA-N_Q72547_2JLE/hetero_graph_WDRJNKMAZMEYOF-UHFFFAOYSA-N_Q72547_2JLE.pt
MPCAJMNYNOGXPB-KVTDHHQDSA-N_B4EH87_2VNV,"[[-12.687626   -9.528457  -12.359046  ... -19.997522   17.6249
    1.440278 ]
 [-11.602188    5.2770863  -7.1894064 ...   9.707946    7.6537237
   14.052037 ]
 [ -5.794814    9.997218   -1.7033997 ... -17.967918  -30.233429
   30.344212 ]
 ...
 [  0.6569185  18.037493    4.4348288 ...   6.3364077  -3.663223
    2.9849584]
 [ 13.54529     8.647463   -6.1843095 ...  -4.176395   -2.5466344
    6.1741614]
 [  3.1873946   2.8434682   5.1993246 ...  -2.3659568  -9.052501
   -2.904625 ]]",-0.26,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/MPCAJMNYNOGXPB-KVTDHHQDSA-N_B4EH87_2VNV/hetero_graph_MPCAJMNYNOGXPB-KVTDHHQDSA-N_B4EH87_2VNV.pt
AELCINSCMGFISI-RKDXNWHRSA-N_P21397_2BXR,"[[ -6.59615    -25.474802    14.016841   ...  32.9557       6.9800215
   17.879372  ]
 [-14.534197   -20.12777     -5.0224037  ...  -8.751991     8.992463
  -21.029459  ]
 [  4.419443   -22.655464    -0.78780484 ...  -2.3983517    6.922843
  -11.537264  ]
 ...
 [  6.2496924    3.4331427   13.260454   ... -32.792686    -9.904856
   19.281462  ]
 [ 13.4388895   -0.66853905  14.026116   ...  44.686802    22.965557
   26.149412  ]
 [  8.679245     4.7976127   21.971199   ... -33.161655     0.4517914
  -23.092129  ]]",-4.85,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/AELCINSCMGFISI-RKDXNWHRSA-N_P21397_2BXR/hetero_graph_AELCINSCMGFISI-RKDXNWHRSA-N_P21397_2BXR.pt
GDIMOASDCOFPTD-UHFFFAOYSA-N_P25779_3KKU,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/GDIMOASDCOFPTD-UHFFFAOYSA-N_P25779_3KKU/hetero_graph_GDIMOASDCOFPTD-UHFFFAOYSA-N_P25779_3KKU.pt
DFBCBGRDZHMYBK-SSDOTTSWSA-N_O43570_4KP8,"[[  7.014712  -12.437868   56.284855  ...   9.697304   -1.2533598
   -3.3781712]
 [-14.914827   31.635368   16.38687   ... -27.219942   -9.810815
    3.8107703]
 [ 12.018969   12.498604   26.434265  ...  -6.1694126  -1.158164
   42.68439  ]
 ...
 [ 12.532454    6.718062    0.9548515 ...   4.3438473 -20.26551
   -5.251319 ]
 [ 20.008598    6.121036    1.0130541 ... -11.685708   14.956432
   15.804789 ]
 [ 11.236206   -2.2433085   6.3493333 ...   2.533877  -11.849442
    5.658614 ]]",0.03,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DFBCBGRDZHMYBK-SSDOTTSWSA-N_O43570_4KP8/hetero_graph_DFBCBGRDZHMYBK-SSDOTTSWSA-N_O43570_4KP8.pt
ZXHNNRCADPSNDK-UHFFFAOYSA-N_Q9BQF6_3EAY,"[[  9.843754    13.45298     19.984468   ... -23.874733     6.00301
  -10.798848  ]
 [ -5.9788346   11.206382     7.1013765  ... -18.807346   -10.143118
   13.362036  ]
 [-10.579887     9.689992     4.16245    ...  -6.929014    27.894054
  -12.337959  ]
 ...
 [  5.8181562    7.3461804   11.22445    ... -15.998608   -15.712155
    0.18148899]
 [ 10.892231    19.011072    17.637524   ...   3.6541448   11.282195
   24.77905   ]
 [ 11.151661    20.21208      9.185097   ...  -1.7568018   19.25129
  -14.869116  ]]",-3.7,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ZXHNNRCADPSNDK-UHFFFAOYSA-N_Q9BQF6_3EAY/hetero_graph_ZXHNNRCADPSNDK-UHFFFAOYSA-N_Q9BQF6_3EAY.pt
SNUPPZWCNPFBSS-UHFFFAOYSA-N_Q07440_2VOF,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/SNUPPZWCNPFBSS-UHFFFAOYSA-N_Q07440_2VOF/hetero_graph_SNUPPZWCNPFBSS-UHFFFAOYSA-N_Q07440_2VOF.pt
YPJQSIDUEOBFTE-UHFFFAOYSA-N_Q9Y4K0_5ZE3,"[[-12.519317     5.5441046    2.8610883  ...  20.182486    -5.766421
  -15.1408415 ]
 [-12.635784    16.703354     1.9418242  ...  26.874376    39.881165
  -45.46575   ]
 [-24.221611    18.060654     6.165321   ...  15.832808    13.019754
    2.4288864 ]
 ...
 [  3.5900002    3.9485545   14.285824   ...   6.4816675    8.85223
   -0.37446737]
 [  9.58112      5.0145097    9.610151   ...   7.5132294    5.561214
  -10.262496  ]
 [ -1.9805174    5.607578    18.238306   ...   9.062472    -8.411959
   -3.1564581 ]]",-1.01,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/YPJQSIDUEOBFTE-UHFFFAOYSA-N_Q9Y4K0_5ZE3/hetero_graph_YPJQSIDUEOBFTE-UHFFFAOYSA-N_Q9Y4K0_5ZE3.pt
HTVLQCTYKUDJCE-LURJTMIESA-N_P29477_4UX6,"[[ 13.221038     0.5239401    3.2129788  ... -12.599213     7.6282725
  -26.735222  ]
 [-18.666471    31.192219     6.6602736  ...   2.2964144  -13.4934635
    1.3120058 ]
 [-19.088757     0.58487916  35.29236    ... -32.895187   -27.720825
  -25.407482  ]
 ...
 [  6.0347223   10.147045     4.6108637  ...  -8.370789    11.820721
  -13.31011   ]
 [ 24.121395    16.704643    11.939305   ...  -8.183178    -6.976637
   -7.421393  ]
 [  8.1707735   10.103188     4.9068637  ...   1.0703998    5.1995325
    2.2976136 ]]",-0.9,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/HTVLQCTYKUDJCE-LURJTMIESA-N_P29477_4UX6/hetero_graph_HTVLQCTYKUDJCE-LURJTMIESA-N_P29477_4UX6.pt
LNTHITQWFMADLM-UHFFFAOYSA-N_Q9QUN7_2Z81,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/LNTHITQWFMADLM-UHFFFAOYSA-N_Q9QUN7_2Z81/hetero_graph_LNTHITQWFMADLM-UHFFFAOYSA-N_Q9QUN7_2Z81.pt
BREASWSBOVLQOH-UHFFFAOYSA-N_Q48935_4ZUN,"[[ -8.779644    28.576262     8.681126   ...   6.162923     0.70643854
   -3.4103773 ]
 [-13.187438    46.76007     -0.83960724 ...   6.0060086   13.653077
  -18.299255  ]
 [-26.306206    26.924583    14.506984   ...  -0.97159505   3.1897554
  -14.038972  ]
 ...
 [  0.9101176    5.561052    13.895296   ...  -7.040351    -3.483393
   -1.7012353 ]
 [  7.6774635    8.543224     7.81132    ...   0.88944423  -7.7453403
    4.98082   ]
 [  1.779232    13.535952    -3.3035412  ...  -4.6799273    1.8780539
    0.13141668]]",-0.24,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/BREASWSBOVLQOH-UHFFFAOYSA-N_Q48935_4ZUN/hetero_graph_BREASWSBOVLQOH-UHFFFAOYSA-N_Q48935_4ZUN.pt
HGNBEIZSJKIPRI-UHFFFAOYSA-N_Q13418_2KBX,"[[ -9.422022    2.5513277 -18.227613  ...  13.139692    7.272471
  -11.600658 ]
 [-22.076324   24.74878    -9.107851  ...  -6.42941   -16.498169
    1.0457473]
 [-16.857288   14.56584    -2.186654  ... -12.002707   -9.225276
    4.3913546]
 ...
 [  6.3885818  -3.4631367  11.049914  ...   0.1243163  -8.402919
   -6.797165 ]
 [ 13.213293   -5.57679    11.979448  ...   6.055881   -3.2418203
   -9.628826 ]
 [  3.2966914   4.596728   14.358695  ...  -2.5098736  -3.345841
   -1.829335 ]]",-3.94,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/HGNBEIZSJKIPRI-UHFFFAOYSA-N_Q13418_2KBX/hetero_graph_HGNBEIZSJKIPRI-UHFFFAOYSA-N_Q13418_2KBX.pt
UAUWBUMIATVJNP-UHFFFAOYSA-N_P14324_5JA0,"[[-21.038551     6.542863   -15.792473   ...   9.85537     35.18668
   -9.250641  ]
 [ 10.941856     1.3729448    1.849958   ... -11.608166     6.0215526
   22.608433  ]
 [  8.350091   -19.655903   -11.2361555  ...  17.25539     13.462765
  -11.128149  ]
 ...
 [  6.048234   -11.215155   -10.98072    ... -16.203018    30.750345
  -10.936741  ]
 [-11.055165    15.63386      1.3647718  ...  35.099754   -16.161077
  -12.0682125 ]
 [  7.6085224    0.32234335  15.884524   ...   8.4726925    2.677365
   25.817411  ]]",-0.28,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/UAUWBUMIATVJNP-UHFFFAOYSA-N_P14324_5JA0/hetero_graph_UAUWBUMIATVJNP-UHFFFAOYSA-N_P14324_5JA0.pt
RIGMECGKVLFSIH-UHFFFAOYSA-N_P14920_2DU8,"[[-23.291855     3.7657852   -3.8659286  ...  -1.7353339    4.485319
  -14.953357  ]
 [-17.15204     28.719826    -5.6535735  ...   1.9322033   10.893474
   -0.40782768]
 [-20.605434    23.796577    -9.945773   ...  11.799179   -17.805868
   13.796773  ]
 ...
 [  0.497159     2.5041347    2.9482152  ...  -1.9299908   -2.453853
   -6.499115  ]
 [ -3.4626122   15.358982     3.3185458  ...  -1.2945712   -5.2507954
   -0.128389  ]
 [  9.220406     3.6306496    1.268891   ...   0.31356597  -3.6435513
    0.9666283 ]]",-1.71,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/RIGMECGKVLFSIH-UHFFFAOYSA-N_P14920_2DU8/hetero_graph_RIGMECGKVLFSIH-UHFFFAOYSA-N_P14920_2DU8.pt
ZVDGUFJKSDBCDL-UHFFFAOYSA-N_P00533_5CAP,"[[ -3.5607562   16.476372   -47.89803    ... -21.95613     26.18402
  -12.747086  ]
 [  9.348573     4.9817734  -28.640713   ...  -2.5148993   15.268374
  -36.414734  ]
 [  5.1190367    1.7601614  -26.869358   ... -30.893871    -1.7140119
  -12.332321  ]
 ...
 [ 13.468834    -0.86254334  11.892068   ...   2.6235795   -2.7215128
    4.5941133 ]
 [  6.7467327  -16.689957     4.7488422  ... -16.808784    -4.87276
    2.7394    ]
 [  8.807329    -5.924642     2.7662435  ...   4.4015727   -4.801886
    0.11851907]]",0.25,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ZVDGUFJKSDBCDL-UHFFFAOYSA-N_P00533_5CAP/hetero_graph_ZVDGUFJKSDBCDL-UHFFFAOYSA-N_P00533_5CAP.pt
GAGGCNZJYKWGJL-UHFFFAOYSA-N_P33261_4GQS,"[[-17.197876    -6.9224663    2.1346827  ...  -6.9159756  -17.185043
  -20.156921  ]
 [-28.736095     2.5283175   16.687714   ... -28.767681     0.21503448
   -8.394252  ]
 [-21.04645     22.375301    25.68986    ...   4.655162    -5.888975
   18.46874   ]
 ...
 [ 16.553219    14.950146    13.43751    ... -14.528475    -6.6685467
    2.6383533 ]
 [  6.9784064   11.778364    -7.641922   ... -11.166389     2.6114848
    8.301555  ]
 [ 19.77129     14.844425    -0.33804488 ...  -6.8770175   -2.3640904
   -2.570028  ]]",-1.78,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/GAGGCNZJYKWGJL-UHFFFAOYSA-N_P33261_4GQS/hetero_graph_GAGGCNZJYKWGJL-UHFFFAOYSA-N_P33261_4GQS.pt
GIAXUWZVCYGXKO-RXMQYKEDSA-N_A5H660_6HQY,"[[  0.9504781   27.057867    13.505664   ... -17.075203    -6.8869123
    4.0404124 ]
 [ -4.8957334   27.31034      5.7068     ...   8.653981    -4.7791505
    1.5194631 ]
 [ -9.660484    -1.1227844   -4.2705817  ...  -7.6497035    0.06167096
    3.1881206 ]
 ...
 [ 16.05852     15.221951    10.774362   ...  -9.038668     0.99374485
   -1.8308624 ]
 [ 16.087646    11.464962    -8.380471   ...   9.810152     0.70524883
   -6.029355  ]
 [ -6.8575125   11.442625    22.396095   ...  12.815643    -4.5909405
    2.4927363 ]]",0.7,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/GIAXUWZVCYGXKO-RXMQYKEDSA-N_A5H660_6HQY/hetero_graph_GIAXUWZVCYGXKO-RXMQYKEDSA-N_A5H660_6HQY.pt
PVEZDIBAGODJCC-UHFFFAOYSA-N_Q72547_2JLE,"[[-33.46668     8.912191    3.8684864 ...   3.1527817   2.4799345
   -3.8920233]
 [-18.91988    -1.01228     9.423996  ...  -3.2264845  -7.052968
   17.032143 ]
 [-11.2788315   1.177809   -7.398843  ...  -9.634123  -12.795158
   21.300043 ]
 ...
 [  4.0106564   7.927179    1.4588379 ...   6.4488387  -4.7184525
    0.6014806]
 [ 15.63032     4.670628   10.472033  ... -19.40067     2.190904
   -1.4285791]
 [ -5.9391403  -1.7135165  21.262741  ...  13.9655     -3.274791
  -14.726565 ]]",-0.44,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/PVEZDIBAGODJCC-UHFFFAOYSA-N_Q72547_2JLE/hetero_graph_PVEZDIBAGODJCC-UHFFFAOYSA-N_Q72547_2JLE.pt
WXHBNMDFFFIDJQ-UHFFFAOYSA-N_P10828_1N46,"[[  6.192507     3.2333918   -1.4420153  ...  43.797752     4.0668817
    9.568491  ]
 [ 10.888973     9.192223   -22.96255    ...  14.055019    -1.7246258
  -49.558754  ]
 [  2.3973312   -7.361353   -10.131129   ...   1.3720045   -6.745378
    1.2223642 ]
 ...
 [ 17.41661      9.5522995   10.185112   ...  -7.157297    -3.1863017
    6.604558  ]
 [ 31.454735    15.108171     0.52530885 ...   4.9661465   -0.72589135
   -4.6067696 ]
 [  4.2030544    7.3871493    8.36507    ...   1.5888791    4.2946615
    2.1448064 ]]",0.21,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/WXHBNMDFFFIDJQ-UHFFFAOYSA-N_P10828_1N46/hetero_graph_WXHBNMDFFFIDJQ-UHFFFAOYSA-N_P10828_1N46.pt
WRQQCUWBIYIPGE-GOXNJFHPSA-N_P00918_4Q90,"[[ -2.0785713  -4.4452796 -12.362146  ... -38.929127  -13.221943
  -37.482    ]
 [ -6.14575   -24.739967   -8.062122  ... -20.623152   21.579647
  -33.895695 ]
 [-16.430368    4.0359097   4.2882304 ...  13.838911   24.369387
   48.585907 ]
 ...
 [ 14.247413   17.004782   13.44928   ...   4.8332887  10.650759
   -5.7514296]
 [  7.10986     7.5204463  13.735872  ...   5.5392666   5.6330333
   21.448317 ]
 [  4.53797    11.655294   18.44936   ...  10.322165    2.9680748
   -8.576202 ]]",-1.31,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/WRQQCUWBIYIPGE-GOXNJFHPSA-N_P00918_4Q90/hetero_graph_WRQQCUWBIYIPGE-GOXNJFHPSA-N_P00918_4Q90.pt
JWAZRIHNYRIHIV-UHFFFAOYSA-N_P05177_2HI4,"[[-17.192268   -12.500171    -7.8693433  ...   1.687626    -0.07545924
   15.460839  ]
 [-16.24919      2.3007944   -5.931275   ...  -0.48871326  -8.695892
   13.124353  ]
 [-24.36921      5.062999    -7.8648767  ...  13.323229   -18.122673
    9.21483   ]
 ...
 [ 29.656517    -0.9378755   17.72865    ...   1.662687    -5.789936
   10.1381645 ]
 [ 12.5204735    7.5589147   -2.7846189  ...  -0.7514132   -6.22063
    1.9044642 ]
 [ 17.700195     3.1151729   21.03583    ... -10.675806    17.599308
   -5.976056  ]]",-1.02,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/JWAZRIHNYRIHIV-UHFFFAOYSA-N_P05177_2HI4/hetero_graph_JWAZRIHNYRIHIV-UHFFFAOYSA-N_P05177_2HI4.pt
FXIIKDXCDODGRI-YFKPBYRVSA-N_P29476_1B8Q,"[[-9.2843647e+00  6.3197818e+00  2.6132317e+00 ...  2.1410961e+01
   1.4150712e+00 -1.8031979e+01]
 [-5.8953314e+00  1.4648260e+01  1.3663942e+01 ... -1.2188101e+00
   2.7803993e-01 -4.2073550e+00]
 [-1.7359018e+01  1.8518787e+01  3.3972173e+00 ... -1.6188436e+00
  -1.5939777e+01 -2.8445881e+01]
 ...
 [-8.7888956e-01  5.7368770e+00  1.2387052e+01 ...  9.1962051e+00
   2.3420275e+01  5.9188781e+00]
 [ 1.9164652e+01  1.6588354e+01  2.7769707e+01 ...  4.4929237e+00
  -1.5679829e+00 -4.8354864e-03]
 [-5.3923159e+00  5.0593886e+00  1.2764191e+01 ... -1.7132942e+01
   5.9787612e+00 -1.0921979e+01]]",-1.52,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FXIIKDXCDODGRI-YFKPBYRVSA-N_P29476_1B8Q/hetero_graph_FXIIKDXCDODGRI-YFKPBYRVSA-N_P29476_1B8Q.pt
WKPUJGILMQAMEH-UHFFFAOYSA-N_P29474_1M9J,"[[-20.780642     9.054457    12.077034   ... -20.589352     6.511818
   -7.029972  ]
 [-31.912292     8.658069    33.86762    ... -10.9487095   -2.2997909
  -12.97584   ]
 [-27.99355     -3.6195514    5.126309   ...   3.5986426   21.285917
    0.62278414]
 ...
 [  4.725994     5.194388     8.572125   ...  -4.1582174   -6.981516
  -14.325552  ]
 [  6.963622     3.734694    30.096462   ...  -6.980684     9.56869
    7.3554764 ]
 [ -7.7714033   -2.6248024    8.038455   ...   9.069137    -4.844216
    0.45581198]]",-0.71,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/WKPUJGILMQAMEH-UHFFFAOYSA-N_P29474_1M9J/hetero_graph_WKPUJGILMQAMEH-UHFFFAOYSA-N_P29474_1M9J.pt
JNMRHUJNCSQMMB-UHFFFAOYSA-N_Q96LA8_5EGS,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/JNMRHUJNCSQMMB-UHFFFAOYSA-N_Q96LA8_5EGS/hetero_graph_JNMRHUJNCSQMMB-UHFFFAOYSA-N_Q96LA8_5EGS.pt
VPXZTOOBAWPNGR-UHFFFAOYSA-N_P00915_2NMX,"[[ -3.1833055   1.3502905  -1.4305975 ...  17.855309   14.646512
   -3.7423306]
 [ -3.1703067  -3.6216335  11.283031  ...  -5.573242    0.8520434
  -14.125454 ]
 [  1.0430093  17.429697  -19.668156  ...  17.24896   -10.876488
   -7.0721917]
 ...
 [  5.3323946   8.551931   -2.2768304 ...   3.2710624   1.4986714
   -6.6562157]
 [  3.0912147  -5.9674163  10.762941  ...  -1.9646564   6.3405256
   14.763874 ]
 [  6.0776644   1.0690565  15.487861  ...   9.323457   -2.8853898
   -2.61589  ]]",-0.09,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/VPXZTOOBAWPNGR-UHFFFAOYSA-N_P00915_2NMX/hetero_graph_VPXZTOOBAWPNGR-UHFFFAOYSA-N_P00915_2NMX.pt
KTVHHINEFPPAGV-UHFFFAOYSA-N_P41594_3LMK,"[[  3.814908   11.887456   -7.778016  ...  -5.311985   -9.890364
   15.822849 ]
 [ -1.9748101  24.446156   -9.7397995 ... -10.514791   -2.194697
   27.485489 ]
 [ -5.2134695  21.311768  -22.90443   ...  -8.30001    -3.2136505
    9.529458 ]
 ...
 [ 29.650856    3.129129    7.0499883 ...   4.408704   -4.05546
   -4.1489797]
 [  1.1025066   8.560108   24.782057  ... -11.04781     1.3541675
   16.873621 ]
 [ -6.7691145   1.4600692 -11.177366  ... -17.483543    2.1369858
   16.45239  ]]",-2.3,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/KTVHHINEFPPAGV-UHFFFAOYSA-N_P41594_3LMK/hetero_graph_KTVHHINEFPPAGV-UHFFFAOYSA-N_P41594_3LMK.pt
ZHWUOFGFENMPFS-YUMQZZPRSA-N_P43004_7VR7,"[[  3.8985987  -23.141933    14.330925   ...  12.6122055  -18.171099
   12.268368  ]
 [-27.399094     0.31553125  19.617052   ...  -1.9054923   19.199217
    9.909285  ]
 [ 12.03554    -11.910482    11.997641   ...   7.605882     8.742048
    5.9552164 ]
 ...
 [ 29.302261    16.579908    14.72399    ...  -1.9358997   -6.3530293
    1.6520841 ]
 [  9.524904     2.0078726    9.997921   ...   3.0177648   -8.240844
   14.228025  ]
 [  8.83061      4.539638     8.602687   ... -15.606192    -2.569402
    3.54273   ]]",-1.88,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ZHWUOFGFENMPFS-YUMQZZPRSA-N_P43004_7VR7/hetero_graph_ZHWUOFGFENMPFS-YUMQZZPRSA-N_P43004_7VR7.pt
SURMJGLRAYJHBH-UHFFFAOYSA-N_P0ABQ4_1DHJ,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/SURMJGLRAYJHBH-UHFFFAOYSA-N_P0ABQ4_1DHJ/hetero_graph_SURMJGLRAYJHBH-UHFFFAOYSA-N_P0ABQ4_1DHJ.pt
